customer_id,country,province,city,industry_code,employee_count,sales,duration
SYNCID0000007127,CA,ON,NORTH YORK,8665,3.0,789807.0,159.0
SYNCID0000007128,CA,ON,NORTH YORK,7215,2.0,0.0,2641.0
SYNCID0000007129,CA,ON,TORONTO,7292,1.0,0.0,260.0
SYNCID0000007130,CA,ON,TORONTO,9851,0.0,47168.0,84.0
SYNCID0000007131,CA,ON,BURLINGTON,6012,0.0,0.0,-692.0
SYNCID0000007132,CA,NL,ST. JOHN'S,8652,3.0,1183834.0,209.0
SYNCID0000007133,CA,ON,OAKVILLE,7215,0.0,0.0,1.0
SYNCID0000007134,CA,ON,BRAMPTON,6012,1.0,0.0,9205.0
SYNCID0000007135,CA,ON,SCARBOROUGH,7292,1.0,0.0,61.0
SYNCID0000007136,CA,BC,SURREY,9841,0.0,0.0,133.0
SYNCID0000007138,CA,ON,NORTH BAY,7771,2.0,0.0,45.0
SYNCID0000007139,CA,BC,BURNABY,4013,1.0,0.0,97.0
SYNCID0000007141,CA,QC,LAVAL,0211,1.0,109571.0,176.0
SYNCID0000007142,CA,ON,BOLTON,9212,1.0,132263.0,-158.0
SYNCID0000007143,CA,ON,MILTON,4274,2.0,415427.0,608.0
SYNCID0000007144,CA,ON,OWEN SOUND,0231,1.0,199450.0,312.0
SYNCID0000007145,CA,ON,TORONTO,7511,3.0,490604.0,78.0
SYNCID0000007146,CA,ON,NORTH YORK,4561,1.0,322593.0,425.0
SYNCID0000007147,CA,ON,MISSISSAUGA,4561,1.0,105688.0,1857.0
SYNCID0000007148,CA,BC,WEST VANCOUVER,4561,2.0,177710.0,23.0
SYNCID0000007149,CA,AB,CALGARY,7215,4.0,31219.0,2591.0
SYNCID0000007150,CA,AB,EDMONTON,7215,1.0,0.0,18.0
SYNCID0000007151,CA,ON,MILTON,8661,2.0,148146.0,1253.0
SYNCID0000007152,CA,BC,FORT NELSON,7752,0.0,267518.0,53.0
SYNCID0000007153,CA,BC,MACKENZIE,6581,1.0,0.0,194.0
SYNCID0000007154,CA,NS,DARTMOUTH,7759,1.0,42515.0,20.0
SYNCID0000007155,CA,ON,NORTH BAY,4259,4.0,0.0,62.0
SYNCID0000007156,CA,ON,KEMPTVILLE,9654,1.0,127684.0,75.0
SYNCID0000007157,CA,ON,OSHAWA,7749,1.0,288667.0,10.0
SYNCID0000007158,CA,ON,NORTH YORK,6011,10.0,659990.0,773.0
SYNCID0000007159,CA,NS,DARTMOUTH,7721,0.0,0.0,98.0
SYNCID0000007160,CA,ON,CARP,4561,0.0,0.0,246.0
SYNCID0000007161,CA,ON,STONEY CREEK,7215,0.0,0.0,66.0
SYNCID0000007162,CA,QC,BOUCHERVILLE,8651,1.0,76767.0,30.0
SYNCID0000007163,CA,ON,TORONTO,4224,0.0,559164.0,3865.0
SYNCID0000007164,CA,BC,ABBOTSFORD,4013,1.0,181140.0,32.0
SYNCID0000007166,CA,MB,WINNIPEG,9699,1.0,0.0,586.0
SYNCID0000007167,CA,AB,ROCKY MTN HOUSE,8654,0.0,110995.0,262.0
SYNCID0000007168,CA,ON,OTTAWA,7731,10.0,214907.0,4778.0
SYNCID0000007169,CA,ON,ANCASTER,8661,25.0,2852338.0,1766.0
SYNCID0000007170,CA,AB,CALGARY,6599,1.0,23884.0,25.0
SYNCID0000007171,CA,ON,HAMILTON,4561,0.0,0.0,68.0
SYNCID0000007172,CA,ON,NORTH YORK,4561,2.0,203571.0,2291.0
SYNCID0000007173,CA,ON,KESWICK,4214,1.0,630860.0,80.0
SYNCID0000007174,CA,ON,THORNHILL,9949,2.0,2244447.0,775.0
SYNCID0000007175,CA,ON,PICKERING,7771,0.0,0.0,31.0
SYNCID0000007176,CA,BC,KELOWNA,8653,1.0,360373.0,150.0
SYNCID0000007177,CA,QC,MONTREAL,9711,0.0,302210.0,3490.0
SYNCID0000007178,CA,BC,VANCOUVER,8652,0.0,752653.0,488.0
SYNCID0000007179,CA,AB,CALGARY,4299,1.0,0.0,56.0
SYNCID0000007180,CA,ON,NORTH BAY,6011,25.0,7650648.0,3104.0
SYNCID0000007181,CA,BC,DELTA,9861,0.0,0.0,24581.0
SYNCID0000007182,CA,ON,NORTH YORK,3099,0.0,228436.0,219.0
SYNCID0000007183,CA,AB,CALGARY,5621,3.0,18645541.0,1422.0
SYNCID0000007184,CA,ON,MILTON,7721,1.0,148083.0,258.0
SYNCID0000007185,CA,BC,BURNABY,7611,3.0,1066173.0,301.0
SYNCID0000007186,CA,ON,MISSISSAUGA,8599,0.0,0.0,151.0
SYNCID0000007187,CA,ON,ST CATHARINES,4561,1.0,75320.0,951.0
SYNCID0000007188,CA,ON,SCARBOROUGH,9811,2.0,0.0,-262.0
SYNCID0000007189,CA,ON,BRAMPTON,4241,1.0,111044.0,2411.0
SYNCID0000007190,CA,AB,EDMONTON,4589,0.0,0.0,123.0
SYNCID0000007191,CA,ON,NEPEAN,4275,1.0,137749.0,1040.0
SYNCID0000007192,CA,ON,VAUGHAN,4561,1.0,16090.0,1357.0
SYNCID0000007193,CA,ON,MISSISSAUGA,4013,0.0,57276.0,161.0
SYNCID0000007194,CA,ON,SCARBOROUGH,4013,10.0,3478822.0,16.0
SYNCID0000007195,CA,BC,KELOWNA,9211,1.0,0.0,582.0
SYNCID0000007196,CA,ON,WINDSOR,7799,0.0,256465.0,10.0
SYNCID0000007197,CA,BC,VANCOUVER,7759,2.0,88740.0,81.0
SYNCID0000007198,CA,BC,NORTH VANCOUVER,7215,0.0,0.0,153.0
SYNCID0000007199,CA,ON,GLOUCESTER,7215,1.0,39117.0,636.0
SYNCID0000007200,CA,ON,SCARBOROUGH,7599,2.0,0.0,137.0
SYNCID0000007201,CA,ON,BRAMPTON,9959,1.0,110782.0,5423.0
SYNCID0000007202,CA,NS,BEDFORD,7292,0.0,2231508.0,15.0
SYNCID0000007203,CA,ON,SARNIA,9959,1.0,0.0,120.0
SYNCID0000007204,CA,ON,CHATHAM,4013,1.0,216685.0,488.0
SYNCID0000007205,CA,ON,MILTON,7511,2.0,28842.0,95.0
SYNCID0000007206,CA,AB,MORINVILLE,9212,2.0,205643.0,122.0
SYNCID0000007207,CA,AB,SPRUCE GROVE,7292,0.0,0.0,43.0
SYNCID0000007208,CA,ON,TORONTO,9712,0.0,0.0,28.0
SYNCID0000007209,CA,BC,VANCOUVER,0211,1.0,589710.0,2450.0
SYNCID0000007210,CA,AB,CALGARY,4274,3.0,236726.0,129.0
SYNCID0000007211,CA,AB,CALGARY,7759,2.0,1.0,73.0
SYNCID0000007212,CA,ON,WELLINGTON,7799,4.0,341959.0,15.0
SYNCID0000007213,CA,ON,NORTH YORK,7731,2.0,0.0,125.0
SYNCID0000007214,CA,ON,TORONTO,4011,3.0,408092.0,2.0
SYNCID0000007215,CA,AB,CALGARY,8651,1.0,191070.0,339.0
SYNCID0000007216,CA,ON,TORONTO,7761,0.0,115291.0,2123.0
SYNCID0000007217,CA,ON,DORCHESTER,8699,2.0,66494.0,59.0
SYNCID0000007218,CA,ON,LONDON,7761,0.0,0.0,158.0
SYNCID0000007219,CA,AB,CAMROSE,4022,2.0,365123.0,49.0
SYNCID0000007220,CA,QC,PIERREFONDS,9712,1.0,0.0,134.0
SYNCID0000007221,CA,ON,TORONTO,9654,0.0,0.0,10.0
SYNCID0000007222,CA,BC,DAWSON CREEK,8651,1.0,0.0,22.0
SYNCID0000007223,CA,ON,TORONTO,0141,1.0,0.0,1004.0
SYNCID0000007224,CA,ON,BRANTFORD,7215,1.0,0.0,135.0
SYNCID0000007225,CA,ON,KINGSTON,7292,1.0,0.0,302.0
SYNCID0000007226,CA,BC,SURREY,4219,4.0,444850.0,-692.0
SYNCID0000007228,CA,AB,EDMONTON,7731,1.0,50804.0,8827.0
SYNCID0000007229,CA,ON,BRADFORD,4561,1.0,0.0,20.0
SYNCID0000007230,CA,ON,BELLEVILLE,2831,1.0,236029.0,41.0
SYNCID0000007232,CA,ON,SCARBOROUGH,6213,2.0,245157.0,103.0
SYNCID0000007233,CA,ON,NORTH YORK,9212,4.0,576060.0,52.0
SYNCID0000007235,CA,ON,BRAMPTON,9953,1.0,0.0,86.0
SYNCID0000007236,CA,BC,POWELL RIVER,8653,1.0,747766.0,108.0
SYNCID0000007237,CA,ON,MISSISSAUGA,7771,1.0,375481.0,334.0
SYNCID0000007238,CA,ON,OSHAWA,7215,1.0,0.0,-1826.0
SYNCID0000007239,CA,ON,TORONTO,9631,2.0,332173.0,444.0
SYNCID0000007240,CA,BC,SURREY,4013,2.0,0.0,240.0
SYNCID0000007241,CA,ON,NORTH YORK,7215,1.0,0.0,49.0
SYNCID0000007243,CA,ON,BRAMPTON,4581,2.0,0.0,114.0
SYNCID0000007244,CA,ON,KING CITY,9811,0.0,0.0,836.0
SYNCID0000007245,CA,ON,SCARBOROUGH,0919,6.0,5715466.0,1.0
SYNCID0000007246,CA,ON,TORONTO,9212,1.0,247492.0,142.0
SYNCID0000007247,CA,AB,CALGARY,1072,1.0,0.0,124.0
SYNCID0000007250,CA,ON,BRAMPTON,4561,1.0,665332.0,93.0
SYNCID0000007251,CA,ON,NORTH YORK,7299,2.0,0.0,117.0
SYNCID0000007252,CA,ON,TORONTO,9949,0.0,650251.0,3980.0
SYNCID0000007253,CA,BC,WEST KELOWNA,6331,0.0,98371.0,17.0
SYNCID0000007254,CA,ON,MARKHAM,4564,2.0,75219.0,69.0
SYNCID0000007255,CA,BC,MCBRIDE,7599,0.0,1.0,2.0
SYNCID0000007256,CA,ON,ST CATHARINES,4561,10.0,842589.0,6659.0
SYNCID0000007257,CA,ON,TORONTO,9631,1.0,1058556.0,200.0
SYNCID0000007258,CA,ON,LONDON,6312,3.0,285374.0,270.0
SYNCID0000007260,CA,AB,CAMROSE,7761,4.0,292434.0,116.0
SYNCID0000007261,CA,AB,CALGARY,7771,1.0,0.0,3.0
SYNCID0000007262,CA,ON,NORTH BAY,4274,2.0,165682.0,104.0
SYNCID0000007263,CA,ON,MISSISSAUGA,9961,0.0,46119.0,1254.0
SYNCID0000007264,CA,AB,CALGARY,4214,2.0,0.0,191.0
SYNCID0000007266,CA,ON,COURTICE,8649,0.0,0.0,27.0
SYNCID0000007267,CA,BC,POWELL RIVER,0112,0.0,0.0,1.0
SYNCID0000007268,CA,AB,CALGARY,4241,6.0,101542.0,18.0
SYNCID0000007270,CA,BC,SURREY,6331,5.0,0.0,284.0
SYNCID0000007271,CA,ON,NORTH BAY,9211,1.0,0.0,20.0
SYNCID0000007272,CA,AB,EDMONTON,7211,0.0,129403.0,16.0
SYNCID0000007273,CA,ON,TORONTO,9659,0.0,429793.0,1186.0
SYNCID0000007274,CA,PE,SUMMERSIDE,7292,0.0,0.0,29.0
SYNCID0000007275,CA,BC,VANCOUVER,6031,1.0,0.0,212.0
SYNCID0000007276,CA,NB,MONCTON,0219,1.0,0.0,86.0
SYNCID0000007277,CA,BC,VICTORIA,1072,1.0,268288.0,1.0
SYNCID0000007278,CA,ON,NORTH YORK,8599,0.0,0.0,157.0
SYNCID0000007279,CA,ON,CAMBRIDGE,7215,0.0,23525.0,56.0
SYNCID0000007280,CA,NS,DARTMOUTH,8652,10.0,3074618.0,14712.0
SYNCID0000007281,CA,AB,DRAYTON VALLEY,7771,3.0,510061.0,2227.0
SYNCID0000007282,CA,ON,SUDBURY,7511,1.0,180988.0,2325.0
SYNCID0000007283,CA,QC,SAINT-LAURENT,9631,0.0,0.0,88.0
SYNCID0000007284,CA,ON,SMITHS FALLS,8665,0.0,0.0,143.0
SYNCID0000007285,CA,ON,TORONTO,6596,1.0,1.0,3558.0
SYNCID0000007286,CA,ON,TORONTO,8669,1.0,0.0,3.0
SYNCID0000007287,CA,ON,NORTH BAY,8651,0.0,0.0,21.0
SYNCID0000007288,CA,QC,DORVAL,6221,20.0,1.0,7.0
SYNCID0000007289,CA,ON,OTTAWA,7215,2.0,0.0,380.0
SYNCID0000007290,CA,ON,STONEY CREEK,9799,2.0,0.0,92.0
SYNCID0000007291,CA,ON,INNISFIL,7721,2.0,34615.0,68.0
SYNCID0000007292,CA,BC,VICTORIA,7771,2.0,1591917.0,5.0
SYNCID0000007293,CA,ON,TORONTO,7215,1.0,0.0,22.0
SYNCID0000007294,CA,ON,TORONTO,0171,0.0,0.0,63.0
SYNCID0000007295,CA,ON,ANCASTER,7511,0.0,0.0,678.0
SYNCID0000007296,CA,QC,LASALLE,6596,1.0,0.0,130.0
SYNCID0000007297,CA,ON,OTTAWA,7771,1.0,0.0,289.0
SYNCID0000007298,CA,BC,WEST KELOWNA,5999,1.0,1.0,3191.0
SYNCID0000007299,CA,AB,CAMROSE,6031,1.0,0.0,101.0
SYNCID0000007300,CA,MB,WINNIPEG,8651,0.0,475731.0,347.0
SYNCID0000007301,CA,ON,NORTH YORK,4842,1.0,14175.0,32.0
SYNCID0000007302,CA,ON,LONDON,7771,1.0,0.0,7516.0
SYNCID0000007303,CA,BC,SURREY,7512,1.0,0.0,21.0
SYNCID0000007304,CA,QC,VERDUN,6596,3.0,0.0,171.0
SYNCID0000007305,CA,BC,KAMLOOPS,4277,1.0,143067.0,2085.0
SYNCID0000007306,CA,ON,TORONTO,4561,0.0,52375.0,-1148.0
SYNCID0000007307,CA,ON,TORONTO,8653,1.0,0.0,59.0
SYNCID0000007308,CA,ON,KINGSTON,7215,0.0,0.0,328.0
SYNCID0000007309,CA,NL,ST. JOHN'S,9214,4.0,257484.0,62.0
SYNCID0000007310,CA,ON,NORTH YORK,9611,0.0,0.0,32.0
SYNCID0000007311,CA,NL,ST. JOHN'S,0132,1.0,1.0,24.0
SYNCID0000007312,CA,ON,OSHAWA,0611,1.0,10271.0,522.0
SYNCID0000007313,CA,ON,SARNIA,8649,1.0,165029.0,2260.0
SYNCID0000007314,CA,ON,MISSISSAUGA,7761,0.0,102811.0,331.0
SYNCID0000007315,CA,ON,TORONTO,7759,1.0,528597.0,2292.0
SYNCID0000007316,CA,AB,SPRUCE GROVE,7511,0.0,0.0,1412.0
SYNCID0000007317,CA,BC,SURREY,4561,2.0,105476.0,507.0
SYNCID0000007318,CA,AB,CALGARY,9953,0.0,426708.0,-368.0
SYNCID0000007319,CA,BC,VICTORIA,9659,1.0,347978.0,1665.0
SYNCID0000007320,CA,ON,SCARBOROUGH,6031,3.0,421212.0,99.0
SYNCID0000007321,CA,ON,BARRIE,4219,4.0,1073814.0,505.0
SYNCID0000007322,CA,AB,CALGARY,8635,1.0,0.0,38.0
SYNCID0000007323,CA,QC,LAVAL,3192,2.0,355785.0,8345.0
SYNCID0000007325,CA,NS,HALIFAX,7511,0.0,0.0,75.0
SYNCID0000007326,CA,ON,TORONTO,7215,0.0,0.0,34.0
SYNCID0000007327,CA,ON,TRENTON,7741,0.0,0.0,24.0
SYNCID0000007328,CA,ON,SCARBOROUGH,4219,1.0,0.0,18.0
SYNCID0000007329,CA,ON,LONDON,7771,0.0,0.0,3211.0
SYNCID0000007330,CA,AB,CALGARY,7611,1.0,141472.0,83.0
SYNCID0000007331,CA,AB,CALGARY,7611,1.0,253370.0,155.0
SYNCID0000007333,CA,ON,RICHMOND HILL,9851,6.0,933601.0,207.0
SYNCID0000007334,CA,BC,NANAIMO,7599,1.0,0.0,29.0
SYNCID0000007335,CA,QC,BROSSARD,7511,0.0,0.0,3671.0
SYNCID0000007336,CA,QC,MONTREAL,9121,1.0,0.0,14377.0
SYNCID0000007337,CA,ON,TILLSONBURG,7215,1.0,0.0,440.0
SYNCID0000007338,CA,ON,MARKHAM,8652,2.0,334665.0,38.0
SYNCID0000007339,CA,ON,MISSISSAUGA,8521,2.0,153171.0,-511.0
SYNCID0000007340,CA,BC,NORTH VANCOUVER,4274,4.0,1228607.0,106.0
SYNCID0000007342,CA,ON,BROCKVILLE,7292,0.0,0.0,16.0
SYNCID0000007343,CA,MB,WINNIPEG,5743,1.0,1.0,93.0
SYNCID0000007344,CA,ON,NIAGARA FALLS,4113,1.0,17176.0,64.0
SYNCID0000007345,CA,ON,HUNTSVILLE,7752,2.0,157954.0,389.0
SYNCID0000007346,CA,BC,KELOWNA,7215,1.0,0.0,39.0
SYNCID0000007347,CA,YT,WHITEHORSE,8665,1.0,176096.0,-521.0
SYNCID0000007348,CA,ON,SCARBOROUGH,0311,4.0,330234.0,524.0
SYNCID0000007349,CA,AB,CALGARY,6413,0.0,0.0,-256.0
SYNCID0000007350,CA,AB,CAMROSE,9861,0.0,0.0,6272.0
SYNCID0000007351,CA,ON,KINGSTON,4013,0.0,0.0,123.0
SYNCID0000007352,CA,ON,SCARBOROUGH,9631,25.0,2235213.0,44.0
SYNCID0000007353,CA,ON,TORONTO,7752,1.0,91787.0,103.0
SYNCID0000007354,CA,ON,MILTON,0141,1.0,133454.0,623.0
SYNCID0000007355,CA,AB,LLOYDMINSTER,4219,1.0,0.0,91.0
SYNCID0000007356,CA,ON,MARKHAM,7721,2.0,1.0,30.0
SYNCID0000007357,CA,AB,RED DEER,4013,0.0,0.0,194.0
SYNCID0000007358,CA,ON,MILTON,9953,2.0,120760.0,91.0
SYNCID0000007359,CA,ON,BRAMPTON,7771,4.0,169310.0,65.0
SYNCID0000007360,CA,ON,NORTH BAY,0112,1.0,0.0,56.0
SYNCID0000007361,CA,BC,KELOWNA,4299,1.0,61639.0,1461.0
SYNCID0000007362,CA,ON,MISSISSAUGA,0119,1.0,80439.0,128.0
SYNCID0000007363,CA,QC,LONGUEUIL,7215,0.0,0.0,383.0
SYNCID0000007364,CA,ON,BANCROFT,7761,1.0,0.0,730.0
SYNCID0000007365,CA,ON,SCARBOROUGH,7752,1.0,67172.0,1176.0
SYNCID0000007366,CA,ON,OAKVILLE,7292,2.0,0.0,1948.0
SYNCID0000007367,CA,BC,DELTA,9953,1.0,38999.0,41.0
SYNCID0000007368,CA,ON,KESWICK,7712,2.0,116419.0,1437.0
SYNCID0000007371,CA,ON,TORONTO,4839,3.0,605285.0,105.0
SYNCID0000007372,CA,QC,MONTREAL,9659,0.0,0.0,7752.0
SYNCID0000007374,CA,ON,MILTON,7215,2.0,0.0,54.0
SYNCID0000007375,CA,AB,CALGARY,9631,1.0,56230.0,252.0
SYNCID0000007376,CA,ON,MISSISSAUGA,6031,0.0,379605.0,76.0
SYNCID0000007377,CA,AB,CALGARY,9212,2.0,0.0,94.0
SYNCID0000007378,CA,ON,SCARBOROUGH,7752,1.0,94538.0,255.0
SYNCID0000007379,CA,ON,BURLINGTON,4581,0.0,0.0,21.0
SYNCID0000007380,CA,ON,TORONTO,9211,1.0,0.0,-330.0
SYNCID0000007381,CA,AB,EDMONTON,0919,1.0,233530.0,4146.0
SYNCID0000007382,CA,BC,KELOWNA,7292,0.0,0.0,2706.0
SYNCID0000007383,CA,BC,LAKE COUNTRY,4275,1.0,97653.0,660.0
SYNCID0000007385,CA,QC,MONTREAL,7215,1.0,0.0,23.0
SYNCID0000007386,CA,AB,EDMONTON,4561,1.0,0.0,58.0
SYNCID0000007387,CA,BC,BURNABY,4011,2.0,0.0,53.0
SYNCID0000007388,CA,ON,BOLTON,9861,0.0,1.0,-2578.0
SYNCID0000007389,CA,ON,KINGSTON,6359,3.0,89756.0,1776.0
SYNCID0000007390,CA,BC,PRINCE GEORGE,4499,1.0,1470401.0,111.0
SYNCID0000007391,CA,MB,WINNIPEG,7292,0.0,0.0,166.0
SYNCID0000007392,CA,ON,THORNHILL,8652,1.0,92887.0,390.0
SYNCID0000007393,CA,BC,KELOWNA,6311,35.0,25538555.0,681.0
SYNCID0000007394,CA,AB,CALGARY,6599,1.0,0.0,16.0
SYNCID0000007395,CA,NS,HALIFAX,6413,2.0,0.0,96.0
SYNCID0000007396,CA,ON,WINDSOR,4013,1.0,1.0,60.0
SYNCID0000007397,CA,BC,SURREY,7292,0.0,0.0,39.0
SYNCID0000007398,CA,ON,TORONTO,7761,1.0,83075.0,58.0
SYNCID0000007399,CA,BC,NORTH VANCOUVER,7771,2.0,435156.0,824.0
SYNCID0000007400,CA,BC,NORTH VANCOUVER,3199,0.0,1549390.0,95.0
SYNCID0000007401,CA,BC,NORTH VANCOUVER,4013,0.0,1.0,1090.0
SYNCID0000007402,CA,AB,ROCKY VIEW COUNTY,7299,0.0,0.0,2786.0
SYNCID0000007403,CA,ON,TORONTO,8665,4.0,93380.0,1775.0
SYNCID0000007404,CA,QC,LAVAL,4299,1.0,133958.0,116.0
SYNCID0000007405,CA,QC,LAVAL,7761,1.0,0.0,103.0
SYNCID0000007406,CA,ON,WOODBRIDGE,7215,2.0,0.0,82.0
SYNCID0000007407,CA,ON,OSGOODE,7721,0.0,0.0,2714.0
SYNCID0000007408,CA,ON,SCARBOROUGH,7215,0.0,0.0,191.0
SYNCID0000007409,CA,ON,NORTH BAY,7512,0.0,0.0,146.0
SYNCID0000007410,CA,ON,TORONTO,7215,1.0,0.0,13.0
SYNCID0000007411,CA,BC,SURREY,7215,1.0,23884.0,84.0
SYNCID0000007412,CA,AB,CALGARY,2499,3.0,400557.0,1.0
SYNCID0000007413,CA,ON,STITTSVILLE,7761,0.0,0.0,421.0
SYNCID0000007414,CA,MB,WINNIPEG,7759,1.0,60008.0,554.0
SYNCID0000007415,CA,BC,LANGLEY,5999,3.0,0.0,1903.0
SYNCID0000007416,CA,QC,MONTREAL,7721,1.0,0.0,571.0
SYNCID0000007417,CA,YT,WHITEHORSE,7215,1.0,2599638.0,44.0
SYNCID0000007418,CA,ON,OTTAWA,4233,2.0,0.0,25.0
SYNCID0000007419,CA,BC,NORTH VANCOUVER,8641,2.0,55869.0,255.0
SYNCID0000007420,CA,ON,NORTH BAY,7292,0.0,0.0,377.0
SYNCID0000007421,CA,ON,OTTAWA,7511,0.0,0.0,455.0
SYNCID0000007422,CA,MB,WINNIPEG,4561,0.0,1.0,93.0
SYNCID0000007423,CA,BC,NORTH VANCOUVER,7761,0.0,0.0,355.0
SYNCID0000007424,CA,NS,HALIFAX,7749,1.0,87962.0,2269.0
SYNCID0000007425,CA,BC,BURNABY,9659,0.0,44.0,32.0
SYNCID0000007426,CA,ON,WHITBY,7215,0.0,0.0,168.0
SYNCID0000007427,CA,ON,NORTH YORK,6521,70.0,1311270.0,222.0
SYNCID0000007428,CA,AB,CALGARY,4261,1.0,0.0,29.0
SYNCID0000007429,CA,AB,CALGARY,7742,1.0,0.0,92.0
SYNCID0000007430,CA,ON,NORTH YORK,7599,1.0,0.0,87.0
SYNCID0000007431,CA,ON,MISSISSAUGA,7611,1.0,0.0,32.0
SYNCID0000007432,CA,AB,CALGARY,9712,1.0,0.0,130.0
SYNCID0000007433,CA,BC,VANCOUVER,7759,1.0,0.0,169.0
SYNCID0000007434,CA,ON,WOODBRIDGE,7771,1.0,0.0,57.0
SYNCID0000007435,CA,ON,NORTH YORK,7292,0.0,0.0,12.0
SYNCID0000007436,CA,ON,BRAMPTON,4013,1.0,0.0,124.0
SYNCID0000007437,CA,QC,MONTREAL,8669,2.0,1.0,8.0
SYNCID0000007438,CA,ON,STITTSVILLE,8666,1.0,0.0,40.0
SYNCID0000007439,CA,BC,SURREY,6342,1.0,1183343.0,6250.0
SYNCID0000007440,CA,QC,BOUCHERVILLE,7215,1.0,0.0,345.0
SYNCID0000007441,CA,AB,CALGARY,7752,1.0,0.0,314.0
SYNCID0000007442,CA,ON,SAULT STE. MARIE,7771,0.0,0.0,45.0
SYNCID0000007443,CA,AB,CAMROSE,0122,1.0,0.0,285.0
SYNCID0000007444,CA,ON,SCARBOROUGH,4013,1.0,125159.0,2395.0
SYNCID0000007445,CA,AB,CALGARY,7771,1.0,0.0,103.0
SYNCID0000007446,CA,BC,POWELL RIVER,7211,1.0,1190857.0,597.0
SYNCID0000007447,CA,ON,NEPEAN,7771,1.0,74680.0,1765.0
SYNCID0000007448,CA,AB,CALGARY,7749,0.0,542862.0,368.0
SYNCID0000007449,CA,AB,YELLOWHEAD COUNTY,5622,0.0,1.0,286.0
SYNCID0000007450,CA,AB,CALGARY,4224,1.0,44114.0,88.0
SYNCID0000007451,CA,ON,NORTH YORK,8669,2.0,508879.0,57.0
SYNCID0000007452,CA,ON,TORONTO,8651,0.0,303730.0,3.0
SYNCID0000007453,CA,SK,MOOSE JAW,3299,2.0,871904.0,32.0
SYNCID0000007454,CA,QC,MONTREAL,4561,0.0,0.0,361.0
SYNCID0000007455,CA,BC,PENTICTON,4411,2.0,0.0,68.0
SYNCID0000007456,CA,ON,KITCHENER,9861,0.0,0.0,48.0
SYNCID0000007457,CA,ON,TORONTO,8653,1.0,0.0,7.0
SYNCID0000007458,CA,ON,OTTAWA,9212,1.0,35578.0,55.0
SYNCID0000007459,CA,ON,NORTH YORK,9659,1.0,14819.0,355.0
SYNCID0000007460,CA,ON,GODERICH,6562,1.0,333161.0,2917.0
SYNCID0000007461,CA,AB,CALGARY,7742,0.0,132796.0,621.0
SYNCID0000007463,CA,ON,BARRIE,7292,0.0,0.0,369.0
SYNCID0000007464,CA,BC,ABBOTSFORD,8666,1.0,79233.0,229.0
SYNCID0000007465,CA,AB,SHERWOOD PARK,7211,3.0,3265539.0,-524.0
SYNCID0000007466,CA,ON,NORTH BAY,4278,2.0,230786.0,57.0
SYNCID0000007468,CA,MB,WINNIPEG,7215,1.0,1.0,7491.0
SYNCID0000007469,CA,ON,SCARBOROUGH,9659,1.0,27190.0,67.0
SYNCID0000007470,CA,BC,SURREY,4233,1.0,111173.0,1331.0
SYNCID0000007471,CA,ON,WATERLOO,7721,5.0,260857.0,603.0
SYNCID0000007472,CA,SK,SASKATOON,7292,0.0,0.0,15.0
SYNCID0000007473,CA,ON,SCARBOROUGH,8639,6.0,490435.0,48.0
SYNCID0000007474,CA,ON,TORONTO,5743,3.0,0.0,270.0
SYNCID0000007475,CA,ON,MILTON,4275,1.0,0.0,6.0
SYNCID0000007476,CA,BC,FORT ST JOHN,7215,7.0,0.0,35.0
SYNCID0000007477,CA,QC,LASALLE,7721,0.0,0.0,1122.0
SYNCID0000007479,CA,ON,TORONTO,9919,2.0,0.0,144.0
SYNCID0000007480,CA,AB,CALGARY,7721,1.0,0.0,59.0
SYNCID0000007481,CA,ON,SCARBOROUGH,1699,1.0,700867.0,-707.0
SYNCID0000007482,CA,BC,SURREY,7771,2.0,1.0,4971.0
SYNCID0000007483,CA,NS,DARTMOUTH,9799,0.0,0.0,5110.0
SYNCID0000007484,CA,AB,ROCKY MTN HOUSE,7215,0.0,0.0,12920.0
SYNCID0000007486,CA,ON,GEORGETOWN,4129,1.0,19631.0,1.0
SYNCID0000007487,CA,ON,OAKVILLE,8665,0.0,0.0,119.0
SYNCID0000007488,CA,ON,NORTH YORK,7511,1.0,138580.0,2.0
SYNCID0000007489,CA,NB,SAINT JOHN,7799,1.0,0.0,-574.0
SYNCID0000007490,CA,ON,WOODSTOCK,6412,5.0,385727.0,-6646.0
SYNCID0000007491,CA,MB,WINNIPEG,9214,0.0,0.0,269.0
SYNCID0000007492,CA,ON,NAPANEE,0139,1.0,0.0,174.0
SYNCID0000007493,CA,NS,BEDFORD,4011,2.0,36895.0,2857.0
SYNCID0000007494,CA,ON,NORTH YORK,7721,1.0,37563.0,21.0
SYNCID0000007495,CA,AB,CAMROSE,9959,1.0,18000.0,3.0
SYNCID0000007496,CA,AB,EDMONTON,9659,2.0,0.0,1400.0
SYNCID0000007497,CA,ON,WATERLOO,4261,2.0,1.0,77.0
SYNCID0000007498,CA,ON,TORONTO,7512,1.0,319929.0,5345.0
SYNCID0000007499,CA,BC,VANCOUVER,7761,1.0,451753.0,7255.0
SYNCID0000007500,CA,ON,VAUGHAN,6562,2.0,237507.0,32.0
SYNCID0000007501,CA,MB,WINNIPEG,6031,1.0,0.0,22.0
SYNCID0000007502,CA,ON,MISSISSAUGA,7292,0.0,0.0,124.0
SYNCID0000007503,CA,ON,TORONTO,9212,10.0,401637.0,50.0
